ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
433,3,Morrisons,NONE,,1.0,"Cluster is Tenderstem Broccoli (vegetable). All candidates are prepared foods/desserts/baked goods (sausages, eclairs, pizza, turnovers, crème brûlées, burger, ",8
446,2,Sains,NONE,,0.95,"Cluster is Cauliflower & Broccoli Florets 400g. Candidate B has carrot added (different variety), C is cauliflower rice (different form), D is a ready meal (dif",8
464,3,Morrisons,A,29572.0,0.95,Morrisons Purple Aubergine is the same core product as the cluster - all are fresh aubergines sold individually by different UK supermarket own-brands. The 'Pur,8
447,2,Sains,NONE,,0.95,"Cluster is fresh shallots (300g vegetables). Candidates A-H are all prepared foods, salads, cheese, or flowers - no fresh shallots available in the Sainsbury's ",8
469,3,Morrisons,NONE,,0.99,"Cluster is runner beans (vegetable). All candidates are fruits, desserts, yogurt, or flowers. No runner beans product among Morrisons candidates.",8
467,3,Tesco,E,63150.0,0.75,"Tesco Organic Spinach is plain spinach like the cluster items. However, weight is 200g vs 250-300g in cluster, which is a discrepancy. E is the closest match bu",8
465,2,Morrisons,NONE,,0.95,"Cluster contains plain green beans (240-225g). Candidate A is 'Creamy Greens' (different variety/preparation), B is green olives (different product), C-F are pe",8
481,2,Sains,NONE,,0.95,"Cluster is 'Chicken Triple' sandwich (specific variety). Candidates A, B, C are different chicken sandwich varieties (Korean, Bacon, Chilli). H is 'New Yorker' ",8
473,3,Morrisons,NONE,,0.95,"Cluster contains All Day Breakfast sandwiches (ready-to-eat meals), while candidates A-H are either sandwich fillers, pies, rolls, or cheese products - none mat",8
484,3,Tesco,NONE,,0.95,"Cluster is Rustlers brand chicken sandwich 150g. Candidates A is different brand/flavour (BBQ Pork Rib), B-H are all Tesco own-brand, not Rustlers brand. No Rus",8
481,2,Morrisons,NONE,,0.95,The cluster describes a 'Chicken Triple' sandwich - a ready-to-eat sandwich product. No candidate matches this: A is a sandwich filler (not ready-to-eat sandwic,8
488,3,Sains,NONE,,0.95,Cluster is a sandwich pickle condiment/relish (300g jar). Candidates A-H are all ready-made sandwiches with various fillings. Different core products entirely.,8
470,3,Morrisons,NONE,,0.95,"Cluster is baby corn AND mangetout mix (3 vegetables combined). Candidate A is trimmed mangetout only (single vegetable, missing baby corn). No candidate matche",8
498,3,Tesco,A,50363.0,0.85,"Warburtons Tiger Bread, same brand, same variety (Tiger), same weight (600g). 'Sliced' vs 'Soft Bloomer' are presentation differences of the same core product.",8
492,3,Sains,A,44080.0,0.95,Sainsbury's Tuna & Sweetcorn Deli Filler 220g matches the core product (tuna & sweetcorn sandwich filler) from the cluster. All three cluster entries are own-br,8
462,2,Sains,A,43524.0,0.85,Sainsbury's Mixed Chillies 80g matches the core product (mixed chillies) from ASDA and Tesco clusters. Different weight (80g vs 60-65g) is minor variation withi,8
511,2,Sains,NONE,,0.95,"Cluster is a sandwich tin (food storage container). All candidates are food products (biscuits, gherkins, sandwiches, jam creams), not storage containers. No ma",8
511,2,Morrisons,NONE,,0.95,"Cluster contains sandwich tins (storage containers), candidates are sandwich fillers and other food products. Different core products entirely.",8
517,2,Sains,NONE,,0.95,Cluster is Warburtons White Baker's Bloomer 800g. Candidate A is Sainsbury's own-brand White Bloomer (different brand). Candidate B has seeds (different variety,8
501,3,Morrisons,NONE,,0.95,"The cluster consists of Warburtons Wholemeal Rolls in 6-pack format. No candidate matches this: A, B, D are artisan breads/not rolls; C is crumpet thins; F is g",8
519,3,Tesco,NONE,,0.95,"Cluster is Princes brand Chicken & Ham Paste 75g. Candidate A is Stockwell & Co (different brand) Chicken Paste (different variety - no Ham). Candidates B, D, H",8
520,3,Morrisons,NONE,,0.95,"Cluster is Warburtons Pancakes/Potato Cakes (6-pack bakery items). Candidate A is Crumpet Thins (different variety), B-D are breads (different category), E-H ar",8
523,2,Tesco,NONE,,0.95,"Cluster is Princes brand beef paste 75g. Candidates A-H are all either different brands (Tesco own-brand, Stockwell & Co), different varieties (chicken, umami, ",8
507,3,Morrisons,NONE,,0.99,Cluster is Diet Coke (branded soft drink). All candidates are either cider or beer beverages - completely different core products. No match.,8
523,2,Sains,NONE,,0.95,"Candidate A is Crab Paste (different flavour/variety from Beef Paste). All other candidates are either different products entirely, different brands, different ",8
524,3,Tesco,NONE,,0.95,"Cluster is Princes Salmon Paste 75g (branded product). No Tesco candidate matches: A/D/E/F are smoked salmon products (not paste), B/H are different paste types",8
493,3,Tesco,NONE,,0.95,"The cluster contains salmon paste products (75g jars), but all Tesco candidates are either smoked salmon slices/products or sushi snacks - none are paste produc",8
517,2,Morrisons,NONE,,0.95,Cluster is specifically Warburtons White Baker's Bloomer 800g. Candidate A (Jackson's White Bloomer) is a different brand. Candidate B (Morrisons Thick Sliced W,8
526,2,Sains,NONE,,0.95,"Cluster contains Quorn brand mini fillets (138g) in Indian/Caribbean flavours. No candidate is a Quorn product. All candidates are either fish fillets, produce,",8
528,2,Sains,NONE,,0.95,"Cluster is Ham & Beef Paste 75g. No candidate matches this specific variety and weight. F is Turkey & Beef but sliced cured meat, not paste. No Ham & Beef Paste",8
535,2,Tesco,NONE,,0.95,"Cluster is Quorn brand (vegetarian chicken substitute). Candidate A is Tesco own-brand chicken (not Quorn, not vegetarian). No Quorn products in Tesco candidate",8
536,3,Tesco,NONE,,0.95,"Cluster is Quorn brand vegetarian chicken tikka 200g. No Tesco candidate matches: A is Planted (different brand), B is sandwich (different product type), C is r",8
534,3,Morrisons,NONE,,0.95,"Cluster contains Coca-Cola Zero Sugar (regular and cherry varieties at 500ml). Candidate A is Coca-Cola Zero Vanilla, which is a different flavour variety (Vani",8
530,3,Sains,NONE,,0.95,"The cluster contains inconsistent core products (pizza, pasta, and unclear ASDA item). Candidate B is closest (Spicy Chicken Pasta Salad, 275g) but cluster item",8
545,3,Morrisons,NONE,,0.95,"No candidate matches the cluster. The cluster is Discos Salt & Vinegar crisps at 50g. Candidates B and H are Scrapples crisps (different brand, different flavou",8
544,2,Tesco,NONE,,0.95,"Cluster is Dairylea Dunkers Jumbo Tubes (branded cheese snack tubes). No Tesco candidate matches this specific brand, variety, or product type. Candidates are s",8
550,3,Sains,NONE,,0.95,"Cluster is Hula Hoops Big Hoops Salted 45g. Candidate A is McCoy's Salt and Malt Vinegar (different brand, different flavour). All other candidates are complete",8
527,3,Morrisons,NONE,,0.95,"Cluster contains microwave rice products (Tesco explicitly states 'Microwave Rice', others are rice-based fillers/products). Candidate C is a microwave rice but",8
546,3,Morrisons,NONE,,0.95,"The cluster is Naked brand Rainbow Machine smoothies (300ml). No candidate matches: A/B/D are Morrisons own-brand produce, C is Nocco (different brand), E is fi",8
556,2,Sains,NONE,,0.95,"Cluster is Carabao Green Apple 330ml. No candidate matches: all Red Bull options are different brand/flavour/size, Tymbark is different brand/type, Emerge is di",8
539,3,Morrisons,NONE,,0.99,"Cluster is Peperami Original Salami 22.5g. Candidates include unrelated products (Ovaltine, Wham, vegetables, parathas, apples). No Peperami product available i",8
561,3,Morrisons,NONE,,0.95,"No McCoy's Thai Sweet Chicken product available in Morrisons candidates. All candidates are either different brands, different products, or different flavours.",8
462,2,Morrisons,A,28580.0,0.85,"Same core product (Mixed Chillies), same own-brand from different supermarket. Weight is 50g vs 60-65g in cluster, which is a minor variance within acceptable r",8
568,2,Sains,NONE,,0.95,The cluster is McVitie's BN Happy Faces Jam 'n' Cream (160g). Candidate H is McVitie's Mini BN Strawberry (175g) - different variety/flavour (Strawberry vs Jam ,8
559,2,Tesco,NONE,,0.99,"No Carabao Energy Drink Original 330ml found in Tesco candidates. All candidates are different brands (Tetley, Tenzing, Huel, Dr Pepper) or different varieties/",8
556,2,Tesco,NONE,,0.95,"The cluster requires Carabao Energy Drink Green Apple 330ml. None of the candidates are Carabao brand - all are different brands (Tenzing, Naked, Candy Can, or ",8
568,2,Tesco,NONE,,0.95,"Cluster is McVitie's BN Happy Faces Jam 'n' Cream biscuits (branded, specific variety). Candidates B and C are Tesco own-brand cookies & cream (different brand,",8
578,3,Morrisons,NONE,,0.95,"The cluster is Petits Filous brand (18x47g, 846g total). Candidate A is Wildlife Choobs (different brand, 800g). Candidate C is Morrisons own-brand yogurt drink",8
559,2,Sains,NONE,,0.98,Cluster is Carabao Energy Drink Original 330ml. All candidates are either Red Bull (different brand) or Alani Nu (different brand). No Carabao products availabl,8
582,2,Sains,NONE,,0.95,"Cluster is unbranded fromage frais (320g). Candidates are branded Petits Filous products with different flavors (strawberry & raspberry, or with additions), dif",8
571,3,Morrisons,NONE,,0.95,"The cluster contains Chicken & Bacon Slices/Kievs (breaded/coated chicken pieces), while candidate B is Tortelloni (pasta product). None of the candidates match",8
581,3,Tesco,NONE,,0.95,"Cluster contains snack/mini pork sausage rolls (375-400g, 12/38 pieces). Candidates are either sausage meat, hot dogs, full-size sausages, or vegetables - none ",8
583,3,Sains,NONE,,0.95,"Cluster is Munch Bunch Squashums yogurt drinks (530-540g, drinkable format). All Sainsbury's candidates are different brands/products (Strawberry Trifle, Stamfo",8
575,2,Sains,NONE,,0.95,"Cluster contains 8 sausage rolls (pastry-wrapped), while candidates A, E, F, H are sausages (loose), B is Yorkshire pudding-wrapped, C is a sauce, D is a sandwi",8
585,2,Morrisons,NONE,,0.95,"Cluster specifies Mini Pork Pies x6 at 300g. Option A is Melton Mowbray (different variety/branding), B is 260.4g (different weight), C is BBQ Ribs (different p",8
586,2,Tesco,NONE,,0.98,"Cluster is Nesquik Chocolate Milk Slices (branded, chocolate dessert). All candidates are either meat products (A, B, C, D, E, G, H) or unbranded chocolate dess",8
590,3,Tesco,NONE,,0.95,No candidate matches the cluster. The cluster is Petits Filous Strawberry & Raspberry Big Pots 4x85g (340g). Candidate B is different flavour (Apple Pear & Bana,8
582,2,Tesco,NONE,,0.0,"parse_error: {""match"": ""NONE"", ""confidence"": 0.95, ""reason"": ""Cluster is Strawberry Fromage F",8
589,2,Morrisons,NONE,,0.95,"Cluster is Munch Bunch Double Up Strawberry & Banana Fromage Frais 340g (4x85g). No Morrisons candidate matches: A is Little Yeos (different brand), B is Peppa ",8
588,3,Tesco,NONE,,0.95,"No candidate matches mini pork pies. Cluster is mini pork pies (250g, pack of 10); candidates include BBQ pork riblets, beef joints, chicken kabanosy, and other",8
596,3,Morrisons,D,19404.0,0.85,"Morrisons Melton Mowbray Snack Pork Pies at 300g matches the cluster's core product: pork & pickle pies, 6-pack equivalent, 300g. Melton Mowbray is a known pork",8
605,2,Morrisons,NONE,,0.95,"The cluster is Actimel Kids Peach Yoghurt Drink 400g (4x100g pack). No Morrison candidate matches: none are Actimel brand, none are peach flavour kids drinks, a",8
594,3,Sains,NONE,,0.95,"Cluster is Milkybar Milk Slice (white chocolate confectionery, ~104g). Candidate B is Milkybar Gold (different variety - caramel flavor, 130g, different pack fo",8
601,2,Morrisons,NONE,,0.95,"Cluster is Frubes brand yogurt tubes (9x37g, 333g total). Candidates A, C, F are yogurt but different brands/formats (pots not tubes, different pack counts/weig",8
607,2,Tesco,NONE,,0.95,Candidate A has different flavour (Apple Pear & Banana vs Strawberry & Apricot) and 'No Added Sugar' variant. No other candidates match: B is soya yogurt (diffe,8
585,2,Tesco,NONE,,0.95,"Cluster contains mini pork pies (pastry-based pies). Candidates are hot dogs (A), riblets (B), pulled pork dishes (C, D), beef joints (E), liver (F), persimmons",8
611,2,Sains,NONE,,0.95,"Cluster is Munch Bunch Squashums blackcurrant yogurt (5x60g). Candidates A-H are all savoury/different products (chips, bacon, cheese, milkshake, sandwich). No ",8
612,3,Sains,NONE,,0.95,The cluster is The Collective Suckies Strawberry Yogurt Pouch 90g. Candidate G (Little Ones Berry Yogurt 90g) is a different brand (Little Ones vs The Collectiv,8
610,3,Tesco,NONE,,0.95,"The cluster contains Ginsters brand sausage rolls (130g). None of the Tesco candidates are Ginsters sausage rolls. A is meat-free (different variety), B/C are g",8
616,3,Sains,NONE,,0.99,"Cluster is The Collective brand peach & apricot dairy/dairy-free suckies (85-90g). All Sainsbury's candidates are different products: sandwiches, wraps, seafood",8
607,2,Morrisons,NONE,,0.95,"Candidate B is Petits Filous but 'No Added Sugar' variety differs from cluster's 'Strawberry and Apricot' standard formula. Candidates A, C, D, E, F, G, H are d",8
608,2,Morrisons,NONE,,0.95,"Cluster contains pork pies (with chorizo in ASDA, plain in Sains), 200g, 4-8 count. No Morrison candidate matches: A is Branston pies (different flavour), B is ",8
621,2,Morrisons,NONE,,0.95,"Cluster is Munch Bunch brand yogurt (strawberry & banana flavour, 4x100g/400g). No Morrison candidate matches: A is own-brand plain yogurt (500g), B is Collecti",8
619,2,Sains,NONE,,0.95,"Cluster is The Collective Suckies (dairy/frozen confection product in 90-100g). Candidates A-H are all savory food items (sausages, sandwiches, pastries, meat s",8
627,3,Morrisons,NONE,,0.98,"Cluster is The Laughing Cow Original Cheese Spread Triangles (branded, specific product). All candidates are either different brands (Morrisons, Market Street, ",8
611,2,Morrisons,NONE,,0.99,"Cluster is Munch Bunch Squashums yogurt (blackcurrant, 5x60g). All candidates are different products: A is sausage bakes, B is grapes, C is fishcakes, D is bubb",5
633,3,Tesco,NONE,,0.95,Candidate A is a different variety (Cheese Dip & Crunch Spread vs Lightest Cheese Spread Triangles) with different pack format. The cluster all features the sam,8
635,2,Morrisons,A,19766.0,0.95,"Dairylea Snackers Cheese & Crackers with Cadbury Dairy Milk Giant Buttons, 64.2g - matches brand, variety, weight, and pack count of cluster",6
635,2,Tesco,NONE,,0.95,"Cluster is Dairylea Snackers (branded cheese & crackers with Cadbury chocolate), 64.2g. All candidates are either different brands (The Corner Deli Co, The Arti",8
645,2,Tesco,NONE,,0.95,"Cluster is 'Attack A Snak' brand (Chicken & Cheese BBQ Wrap Kit, 86g). Tesco candidates are either different brands (Tesco own-brand, The Gym Kitchen), differen",8
645,2,Sains,NONE,,0.95,"The cluster is a branded 'Attack A Snak' chicken & cheese BBQ wrap kit (86g). None of the Sainsbury's candidates match this specific brand, flavour combination ",8
