ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
370,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
396,2,Sains,NONE,,0.95,"Cluster contains Golden/Buttery Golden Potatoes variety. Candidate A is King Edward (different variety), C is White Potatoes (different variety), D is Vivaldi B",4
374,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
395,3,Morrisons,A,29483.0,0.95,"Morrisons Organic Potatoes 1500g matches the cluster: organic white potatoes, 1500g weight, own-brand across different SMs is allowed for identical core product",3
376,2,Tesco,NONE,,0.95,"Candidate A is raw beetroot, not cooked. Cluster contains cooked beetroot. Core product differs in preparation method.",5
374,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
377,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
397,3,Morrisons,NONE,,0.95,Cluster is organic baby potatoes 750g. Candidates A and B are salad cress (different product). Candidate C is salad peppers (different product). None match the ,3
381,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
406,2,Morrisons,NONE,,0.95,"Cluster contains Mediterranean Style roasted vegetables (~400-420g). Candidate A is unspecified bouquet, B is pasta sauce (different product type), C is pears (",4
385,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
402,3,Tesco,A,52563.0,0.85,"All-rounder potatoes are general purpose white potatoes, matching the cluster's white potato variety. 2kg weight matches. Own-brand products from different supe",5
409,3,Morrisons,NONE,,0.85,Cluster contains plain mashed potato varieties (one with cheddar). Candidate A/B are 'The Best' branded mash potato but lack flavor specification matching clust,4
391,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
391,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
403,2,Morrisons,A,28459.0,0.85,"Same core product (sweet potato mash), same weight (300g). Different brand (Morrisons own-brand vs Albert Bartlett) is allowed per rules since core unbranded pr",3
380,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
396,2,Morrisons,NONE,,0.95,Cluster contains Golden King/Golden Potatoes (branded variety). Candidates A and B are generic Morrisons own-brand (White/Wonky). C is Albert Bartlett Buttergol,5
404,2,Morrisons,NONE,,0.95,"Cluster specifies 'Baking Potatoes' (specific variety for baking). Candidate B is 'White Potatoes' (different variety), C is 'Wonky Potatoes' (different variety",5
398,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
413,3,Sains,NONE,,0.95,"The cluster is creamy mash (potato-based side dish). All candidates are different products: A is coleslaw & potato salad, B and C are yogurt, D is butternut squ",5
403,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
385,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
420,2,Sains,NONE,,0.95,"Different core product: Dwarf Beans vs Carrot Batons. While weight matches (300g), the vegetable variety is completely different.",1
406,2,Tesco,NONE,,0.95,"Cluster contains Mediterranean Style Vegetables (ready to roast, 400-420g). Candidates A-E are Winter Vegetables, Wraps, Mash, Tikka Masala, or Dhal - none matc",5
404,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
446,2,Sains,NONE,,0.95,"Cluster is cauliflower & broccoli florets mix (400g). No candidate matches: A is cauliflower only, B is cauliflower rice, C is ready meal, D is quiche, E is cau",5
411,2,Sains,NONE,,0.95,"Cluster is Albert Bartlett Cheese Croquettes (a prepared croquette product). Candidates A-D are all standalone cheese products (Gouda, Emmental, Double Gloucest",4
411,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
434,3,Morrisons,NONE,,0.95,"No Morrisons candidate matches the Lisner brand vegetable salad with eggs at 500g. A is soup, B and C are cress salad (different product), D is eggs only, E is ",5
454,3,Sains,NONE,,0.99,"Candidate A is Red Onions, cluster is Brown Onions - different variety. Also pack format differs (x3 count vs loose/500g).",1
426,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
431,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
426,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
447,2,Tesco,NONE,,1.0,"Candidate A is salmon tails (fish), cluster is shallots (vegetables). Completely different core products.",1
457,2,Morrisons,A,29567.0,0.75,"All three are own-brand cauliflower from different supermarkets (ASDA, Sainsbury's, Morrisons). Core product is identical (cauliflower), though ASDA specifies '",1
439,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
441,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
435,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
456,3,Morrisons,NONE,,0.95,"Candidate A is Large Mild Onions, not Red Onions. Different variety/type from cluster which specifies red onions. Also no weight specified for candidate A.",1
442,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
467,2,Sains,A,43344.0,0.75,Sainsbury's Young Spinach is a plain spinach product (own-brand) matching the core unbranded product in the cluster. Weight (260g) is close to cluster range (25,2
446,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
473,3,Morrisons,NONE,,0.95,Cluster contains All-Day Breakfast sandwiches/triple sandwiches (mixed breakfast fillings). No Morrison's candidate matches this core product - A is cheese fill,5
457,2,Tesco,NONE,,0.95,"Cluster contains plain cauliflower (organic/unbranded). All candidates are prepared dishes with cheese/other ingredients, not plain cauliflower.",3
451,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
452,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
477,2,Morrisons,NONE,,0.95,Candidate A is a melon (completely different product). Candidate B is a pasta sauce (different product and weight/type from soft cheese). Neither matches the so,2
488,3,Sains,NONE,,0.95,"Cluster is Sandwich Pickle (condiment/sauce), 300g. All candidates are ready-made sandwiches with various fillings. Different core products entirely.",5
490,3,Morrisons,NONE,,0.95,"Cluster is Vanilla flavour; candidates B and C are different flavours (Banana, Strawberries & Cream); A, D, E are different products entirely",5
462,2,Sains,NONE,,0.95,"Cluster is 'Mixed Chillies' (variety mix), Candidate A is 'Green Chillies' (single variety), Candidate B lacks weight specification. Neither matches the mixed v",2
465,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
465,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
461,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
464,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
436,2,Sains,NONE,,0.95,"Cluster is Baby Portobello mushrooms (250g and 200g variants). Candidate A is Chestnut Baby Button (different variety), B is Large Flat White (different variety",3
493,3,Tesco,NONE,,0.95,"Candidate A is a sandwich product (different format/type), Candidate B is chicken paste (different flavour/variety). Cluster is salmon paste 75g; neither candid",2
467,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
501,3,Morrisons,NONE,,0.95,"Cluster is wholemeal rolls x6; all candidates are different varieties (white sandwich thins, sourdough, farmhouse bread, or crumpet thins) or lack x6 pack speci",5
505,3,Sains,NONE,,0.95,"Cluster is 'Thins' products (thin sliced bread), candidates are Rolls, Muffins, and Bagels - different bread types entirely. No candidate matches the 'Thins' va",5
477,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
481,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
511,2,Morrisons,NONE,,0.95,"Cluster contains sandwich tins (storage containers). Candidates A-E are all sandwich fillers/ingredients, not tins. Different core products entirely.",5
484,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
486,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
498,2,Morrisons,A,26032.0,0.85,"Same brand (Warburtons), same weight (600g), same variety (Tiger Bloom/Bloomer - minor naming variation for same product), same pack count (1). 'Bloom' appears ",4
481,2,Sains,NONE,,0.95,"The cluster contains 'Chicken Triple' sandwiches (likely 3-pack sandwiches or triple-layered). None of the Sainsbury's candidates match this core product. A, B,",5
517,2,Sains,NONE,,0.95,"Cluster is Warburtons White Baker's Bloomer 800g (branded). A is Sainsbury's own-brand bloomer (different brand). B is seeded variety (different variety). C, D,",5
492,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
523,2,Tesco,NONE,,0.95,Candidate A is Chicken Paste (different flavour/variety from Beef Paste). Candidate B is a candle (completely different product category). Neither matches the B,2
519,3,Tesco,NONE,,0.95,Cluster is Princes brand Chicken & Ham Paste 75g. Candidate A is Stockwell & Co (different brand) Chicken Paste (different variety - no ham). Candidates B-E are,5
500,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
522,3,Sains,NONE,,0.95,"Candidate A is a malt loaf bar product (Soreen brand), completely different from pork luncheon meat. Different product category, different brand, different form",1
502,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
498,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
527,3,Morrisons,NONE,,0.95,"The cluster contains Chicken & Sweetcorn products (own-brand from ASDA, Sainsbury's, and Tesco). None of the Morrison's candidates match: A is Tuna Mayo (wrong ",5
534,3,Morrisons,NONE,,0.95,Candidate A is Vanilla flavour while cluster contains original and Cherry flavours. Candidates B and C are completely different products (vape/chocolate eclairs,3
511,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
524,3,Tesco,NONE,,0.99,"Different brand (Stockwell & Co vs Princes), different variety (Chicken vs Salmon), different flavour profile",1
507,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
517,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
520,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
535,2,Sains,NONE,,0.95,"Cluster is Quorn brand vegetarian chicken & sweetcorn 200g. Candidates A-E are all Sainsbury's own-brand chicken products with different varieties (Bites, Tuna ",5
523,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
536,3,Tesco,NONE,,0.95,"Cluster is Quorn brand vegetarian chicken tikka 200g. Candidate A is Planted brand (different brand). Candidate C is Tesco Plant Chef (different brand, differen",5
535,2,Tesco,NONE,,0.95,"Cluster is Quorn brand vegetarian chicken product. Candidate A is Tesco own-brand chicken (not vegetarian, not Quorn). Candidates B, D are tuna-based. Candidate",5
528,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
546,3,Morrisons,NONE,,0.95,"Cluster is Naked brand Rainbow Machine smoothie 300ml. Candidates A & D are Morrisons own-brand (wrong brand), B is unrelated product, C is Nocco brand differen",4
559,2,Sains,NONE,,0.95,"Cluster is Carabao Energy Drink Original 330ml. Candidate A is Red Bull (different brand), Candidate B is Alani Nu (different brand). Neither matches the Caraba",2
530,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
538,2,Tesco,NONE,,0.95,"Cluster is Quorn (vegetarian meat substitute) BBQ Chicken. All candidates are actual chicken products or chicken-based ready meals, not Quorn vegetarian product",5
564,3,Morrisons,A,19698.0,0.95,"Rustlers Mini Beefburger matches brand (Rustlers), variety (Mini Beef), and weight (100g vs 101g cluster - negligible difference within tolerance). Candidate B ",2
556,2,Tesco,NONE,,0.95,Cluster is Carabao Energy Drink Green Apple 330ml. Candidate A is different brand (Naked) and type (smoothie). Candidate B is different brand (Tenzing) and flav,3
559,2,Tesco,NONE,,0.98,"Cluster is Carabao Energy Drink Original 330ml. Candidates A-E are all different brands (Tetley, Ovaltine, Tenzing, Huel) or different products entirely. No Car",5
